id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
153469,"Catena Zapata, CATENA ALTA CHARDONNAY",까테나 자파타 Catena Zapata,아르헨티나 Argentina,멘도사 Mendoza,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET2,ACIDITY3,BODY4,TANNIN1,76000.0,2016.0,750.0
151517,Little James Basket Press Rouge,샤또 드 생 콤 Chateau de Saint Cosme,프랑스 France,론 Rhone,,,,Grenache,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,44000.0,,750.0
152778,"Quinta do Crasto, Tinta Roriz",낀따 도 크라스토 Quinta do Crasto,포르투갈 Portugal,도우루 Douro,,,,Blend,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,170000.0,2014.0,750.0
165811," Chateau Rombeau, Cuvee Pierre de la Fabregue",도멘 드 롱보 Domaine de Rombeau,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,꼬뜨 드 루씨용 Côtes de Roussillon,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,65000.0,2017.0,750.0
160562,"Sergio Grimaldi, Moscato d'Asti",세르지오 그리말디 Sergio Grimaldi,이탈리아 Italy,피에몬테 Piemonte,,,,Moscato,,,,,,,,,,,,White,Dessert,5,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,45000.0,2013.0,750.0
140104,"Musso, Barbaresco Pora",무쏘 Musso,이탈리아 Italy,피에몬테 Piemonte,바르바레스코 Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,84000.0,2015.0,750.0
146878,"Simonnet-Febvre, Chablis",시모네 페브르 Simonnet-Febvre,프랑스 France,부르고뉴 Bourgogne,샤블리 Chablis,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,60000.0,2013.0,750.0
161427,Chris Ringland  North Barossa Vintners Shiraz,크리스 링랜드 Chris Ringland,호주 Australia,사우스 오스트레일리아 South Australia,바로사 밸리 Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,15.5,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,149000.0,,
161074,"Huber, Gruner Veltliner Trrassen",바인굿 마르쿠스 후버 Weingut Markus Huber,오스트리아 Austria,니더외스터라이히 Niederosterreich,트라이젠탈 Traisental,,,Gruner Veltliner,,,,,,,,,,,,White,"Appetizer, Table",12.3,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,68000.0,2018.0,750.0
146778,"Paolo Scavino, Barolo Bric del Fiasc",빠올로 스카비노 Paolo Scavino,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN5,338000.0,2015.0,750.0
155037,"Domaine Laporte, Sancerre 'Les Grandmontains'",도멘 라포르트 Domaine Laporte,프랑스 France,루아르 Loire,센트럴 루아르 Central Loire,상세르 Sancerre,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,90000.0,2017.0,750.0
163262,Le Petit Coudoulis White Rose,도멘 쿠들리스 Domaine Coudoulis,프랑스 France,론 Rhone,꼬뜨 뒤 론 Cotes du Rhone,,,Grenache,Syrah & Shiraz,Cinsault,,,,,,,,,,Rose,Table,13,12~14,SWEET1,ACIDITY3,BODY3,TANNIN1,50000.0,2017.0,750.0
137700,"Dr. ZenZen, Icewein",닥터 젠젠 Dr. zen zen,독일 Germany,라인헤센 Rheinhessen,,,,Silvaner,Pinot Blanc,,,,,,,,,,,White,Dessert,10,6~8,SWEET5,ACIDITY3,BODY2,TANNIN1,50000.0,2005.0,375.0
149007,"Domaine des Lambrays, Morey-St-Denis 1er Cru ' Les Loups'",도멘 데 람브레이 Domaine des Lambrays,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,모레이 생 드니 Morey-St-Denis,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,240000.0,2005.0,750.0
143579,"Undurraga, Sauvignon Blanc Lazo",운두라가 (비냐 운두라가) Undurraga (Vina Undurraga),칠레 Chile,마이포 밸리 Maipo Valley,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,14000.0,2009.0,750.0
162424,"Tasca d'Almerita, Chardonnay",타스카 달메리타 Tasca d'Almerita,이탈리아 Italy,시칠리아 Sicilia,,,,Chardonnay,,,,,,,,,,,,White,Table,14~15,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,150000.0,2014.0,750.0
146940,"Gosset, Grand Millesime Brut",샴페인 고세 Gosset (Champagne Gosset),프랑스 France,샹파뉴 Champagne,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,Appetizer,12,6~8,SWEET1,ACIDITY4,BODY4,TANNIN1,255000.0,2006.0,750.0
157199,Antunes Matthieu Chablis Alain Corcia,마띠유 앙뛰네  Antunes Matthieu,프랑스 France,부르고뉴 Bourgogne,샤블리 Chablis,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN1,68000.0,2013.0,750.0
166878,Duo de Conseillante,샤또 라 꽁세이앙뜨 Chateau La Conseillante,프랑스 France,보르도 Bordeaux,뽀므롤 Pomerol,,,Merlot,Cabernet Franc,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,90000.0,2017.0,750.0
162481,"Intrinsic, Cabernet Sauvignon",인트린직 와인 컴퍼니 Intrinsic Wine Co.,미국 U.S.A,워싱턴주 Washington State,콜롬비아 밸리 Columbia Valley,,,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,92000.0,2017.0,750.0
156223,Chateau de Saint-Martin Grande Reserve Rouge 100ml,샤또 드 생 마틴 Chateau de Saint-Martin,프랑스 France,서던 프랑스 Southern France,프로방스 Provence,,,Grenache,Tibouren,Cinsault,Carignan,Syrah & Shiraz,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN2,24000.0,2014.0,100.0
152652,"Muller Catoir, MC Riesling dry",뮬러 카토이르 Muller Catoir,독일 Germany,팔츠 Pfalz,,,,Riesling,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN1,76000.0,2011.0,750.0
155627,"Pio Cesare, Ornato Barolo ",피오 체사레 Pio Cesare,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,280000.0,2014.0,750.0
141354,"Windisch, Riesling Kabinett",윈디시 Windisch,독일 Germany,라인헤센 Rheinhessen,,,,Riesling,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN1,20000.0,2000.0,750.0
161194,Quinta do Valdoeiro Branco,까브 메시아스 Cave Messias,포르투갈 Portugal,바이라다 Bairrada,,,,Arinto,Bical,Chardonnay,,,,,,,,,,White,Table,12~13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,55000.0,2017.0,750.0
149179,"Lucien Le Moine, Meursault 'Les Chevalieres'",루씨앙 르 므앙 Lucien Le Moine,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,387000.0,2007.0,750.0
139007,"Antinori, Guado al Tasso Vermentino",마르께시 안티노리 Marchesi Antinori,이탈리아 Italy,토스카나 Toscana,볼게리 Bolgheri,,,Vermentino,,,,,,,,,,,,White,Table,12.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,60000.0,2013.0,750.0
161992,Domaine J.A. Ferret Pouilly-Fusse Hors Classe 'Les Menetrieres',루이 자도 Louis Jadot,프랑스 France,부르고뉴 Bourgogne,마꼬네 Maconnais,뿌이-퓌세 Pouilly-Fuisse,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN1,115000.0,2014.0,750.0
153742,"Walter Hansel, Cahill Lane Pinot Noir",월터 핸젤 와이너리 Walter Hansel Winery,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,러시안 리버 밸리 Russian River Valley,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN2,180000.0,2015.0,750.0
140095,"Mastrojanni, Brunello di Montalcino Schiena d'Asino",마스트로야니 Mastrojanni,이탈리아 Italy,토스카나 Toscana,몬탈치노 Montalcino,,,Sangiovese,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,230000.0,2012.0,750.0
151929,Gran Familia Clasica Reserva,보데가 나발론 Bodega Navalon,스페인 Spain,,,,,Tempranillo,,,,,,,,,,,,Red,Table,13,14~16,SWEET1,ACIDITY3,BODY3,TANNIN3,19000.0,2009.0,750.0
165748,"Louis Roederer, Cristal Vinotheque ",루이 로드레 Louis Roederer,프랑스 France,샹파뉴 Champagne,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,2500000.0,1999.0,750.0
160970,"Cantine Povero, Chardonnay",깐띠네 포베로  Cantine Povero,이탈리아 Italy,피에몬테 Piemonte,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,52000.0,2014.0,3000.0
158363,Santa Ana La Mascota Malbec,산타 아나 Santa Ana  (Bodegas Santa Ana),아르헨티나 Argentina,멘도사 Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY4,TANNIN5,105000.0,2011.0,750.0
159319,Pavillon de Leoville Poyferre,"샤또 레오빌 뿌아페레 Chateau Leoville Poyferre, Grand Cru Classe,2nd Cru ",프랑스 France,보르도 Bordeaux,생-쥴리앙 Saint-Julien,,,Cabernet Sauvignon,Merlot,Petit Verdot,Cabernet Franc,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,110000.0,2016.0,750.0
145664,"Marques de la Concordia, Reserva",마르께스 데 라 꽁꼬르디아 Marques de la Concordia,스페인 Spain,리오하 Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60000.0,2005.0,750.0
147364,Glass Mountain Cabernet Sauvignon,마크햄 빈야드 Markham Vineyard,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,25000.0,2005.0,750.0
164981,"Kono, Sauvignon Blanc",코노 Kono,뉴질랜드 New Zealand,사우스 아일랜드 South Island,말보로 Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13,8~10,SWEET1,ACIDITY4,BODY1,TANNIN1,24800.0,2018.0,750.0
150908,Simply Chilean Sauvignon Blanc,테스코 그룹  (테스코 심플리 와인)  Tesco Group (Tesco Simply Wine),칠레 Chile,센트럴 밸리 Central Valley,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12.5,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,9900.0,,750.0
161859,"Aldo Conterno, Langhe Rosso",알도 꼰떼르노 Aldo Conterno (Poderi Aldo Conterno),이탈리아 Italy,피에몬테 Piemonte,랑게 Langhe,,,Freisa,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,220000.0,2016.0,750.0
156502,G.B. Burlotto Barolo Monvigliero,G.B. 부를로토 G.B. Burlotto,이탈리아 Italy,피에몬테 Piemonte,바롤로 Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY4,BODY4,TANNIN5,200000.0,2012.0,750.0
154344,"O. Fournier, Urban Uco Torrontes",오 프르니에_아르헨티나 O. Fournier _ Argentina,아르헨티나 Argentina,살타 Salta,까파야떼 Cafayate,,,Torrontes,,,,,,,,,,,,White,Table,13.5,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,38000.0,2011.0,750.0
141498,Dulce,비씨엘 BCL Ltda,칠레 Chile,마울레 밸리 Maule Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,"Table, Dessert",12.5,16~18,SWEET4,ACIDITY1,BODY3,TANNIN2,18000.0,2006.0,750.0
162850,"Benoit Dehu, La Pyhie Blanc de Noirs Brut Nature",데위 뻬르 에 피스 Dehu Pere et Fils,프랑스 France,샹파뉴 Champagne,발레 드 라 마른 Vallee de la Marne,,,Pinot Meunier,,,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,430000.0,,750.0
152808,"Clos Henri, Petit Clos Sauvignon Blanc",끌로 앙리 Clos Henri,뉴질랜드 New Zealand,사우스 아일랜드 South Island,말보로 Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,45000.0,2016.0,750.0
167406,"Les Parcellaire de Saulx, Bourgogne Chardonnay",레 파셀레르 드 쏘 Les Parcellaires de Saulx,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,뻬르낭-베르즐레스 Pernand-Vergelesses,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY2,TANNIN1,146000.0,2018.0,750.0
151487,"Freixenet, Elyssia Gran Cuvee Brut",프레시넷 Freixenet,스페인 Spain,페네데스 Penedes,,,,Chardonnay,Macabeo,Parellada,Pinot Noir,,,,,,,,,Sparkling,"Appetizer, Table",11.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,69000.0,,750.0
148123,"Castello di Volpaia, Chianti Borgianni",카스텔로 디 볼파이아 Castello di Volpaia,이탈리아 Italy,토스카나 Toscana,키안티 Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,42000.0,2006.0,750.0
164563,Casanova Prosecco Brut,지아코모 카사노바 G. Casanova,이탈리아 Italy,베네토 Veneto,,,,Glera,,,,,,,,,,,,Sparkling,Appetizer,11~12,6~8,SWEET1,ACIDITY4,BODY2,TANNIN1,79000.0,,750.0
162514,"Casal Garcia, Vinho Verde Sparkling Rose",아벨레다 Aveleda,포르투갈 Portugal,비뉴 베르데 Vinho Verde,,,,Vinhao,Borracal,Azal Tinto,,,,,,,,,,Sparkling,"Appetizer, Table",10~11,6~8,SWEET2,ACIDITY4,BODY2,TANNIN1,40000.0,,750.0
164155,"Frei Brothers, Zinfandel ",프레이 브라더스 Frei Brothers,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,드라이 크릭 밸리 Dry Creek Valley,,Zinfandel,,,,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,55000.0,2018.0,750.0
146686,Tesco French Red,발 도흐비유 그룹 Val D’orbieu,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Carignan,Grenache,Cinsault,,,,,,,,,,Red,Table,11.5,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,5400.0,,750.0
139845,"Clos Du Val, Merlot",끌로 뒤발 Clos Du Val,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,140000.0,2016.0,750.0
168031,"Bodegas Luzon, Gran Castillo de Madax Tinto",보데가 루손 Bodegas Luzon,스페인 Spain,후미야 Jumilla,,,,Monastrell,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,54000.0,2017.0,750.0
166940,"Ogier, Clos de L'Oratoire  Chateauneuf du Pape Rouge",오지에 Ogier,프랑스 France,론 Rhone,샤또네프-뒤-빠쁘 Chateauneuf-du-Pape,,,Grenache,mourvedre,Cinsault,Syrah & Shiraz,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,240000.0,2016.0,750.0
154927,"Seleque, Cuvee de Reserve Extra Brut",셀레끄 Seleque,프랑스 France,샹파뉴 Champagne,,,,Pinot Noir,Pinot Meunier,Chardonnay,,,,,,,,,,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY3,TANNIN1,134000.0,,750.0
144876,"Torres, San Valentin",토레스 (미구엘 또레스)  - 스페인  Torres (Miguel Torres) - Spain,스페인 Spain,페네데스 Penedes,,,,Parellada,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN3,14000.0,2007.0,375.0
152886,"Gerard Bertrand, Cigalus Rouge",제라르 베르트랑 Gerard Bertrand,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Cabernet Sauvignon,Cabernet Franc,Merlot,Syrah & Shiraz,Grenache,Caladoc,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,174000.0,2017.0,750.0
151176,Les Demoiselles de Falfas,샤또 팔파 Chateau Falfas,프랑스 France,보르도 Bordeaux,꼬뜨 드 부르 Cotes de Bourg,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,55000.0,2009.0,750.0
159098,"Albert Bichot, Vosne Romanee",알베르 비쇼 Albert Bichot,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,본-로마네 Vosne-Romanee,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,200000.0,2011.0,750.0
167421,"Les Parcellaire de Saulx, Gevrey Chambertin 1er cru 'Fonteny'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,쥬브레-샹베르땅 Gevrey-Chambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,579000.0,2018.0,750.0
160042,"Domaine Robert Groffier, Chambolle Musigny 1er Cru Les Amoureuse",도멘 로베르트 그로피에 Domaine Robert Groffier,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,샹볼 뮈지니 Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,1700000.0,2015.0,750.0
147454,"Cherubino Valsangiacomo, Moscatel de Valencia",체루비노 발상지아코모 Cherubino Valsangiacomo,스페인 Spain,,,,,Moscatel,,,,,,,,,,,,White,"Appetizer, Dessert",15,10~12,SWEET4,ACIDITY3,BODY3,TANNIN1,12900.0,,750.0
164542,"Gustave Lorentz, Riesling Grand Cru Altenberg de Bergheim BIO",구스타브 로렌츠 Gustave Lorentz,프랑스 France,알자스 Alsace,,,,Riesling,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,130000.0,2012.0,750.0
152681,"Kosta Browne, Sonoma Coast Pinot Noir",코스타 브라운 Kosta Browne,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,소노마 코스트 Sonoma Coast,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,280000.0,2018.0,750.0
161719,Montalto Nero d'Avola Bio,바로네 몬탈토 Barone Montalto,이탈리아 Italy,시칠리아 Sicilia,,,,Nero d'Avola,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,40000.0,2013.0,750.0
168408,"Henri Rebourseau, Gevrey Chambertin  ",도멘 앙리 흐북소  Domaine Henri Rebourseau,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,쥬브레-샹베르땅 Gevrey-Chambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,337000.0,2017.0,750.0
147555,Santa Julia Cabernet Sauvignon,파밀리아 주까르디 Familia Zuccardi,아르헨티나 Argentina,멘도사 Mendoza,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,20000.0,2009.0,750.0
164044,"E.Guigal, Hermitage Rouge 'Art Label'",이 기갈 E. Guigal,프랑스 France,론 Rhone,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,120000.0,2014.0,750.0
144047,Cotes du Rhone Rouge De pere Caboche,샤또 라 프랑스 Chatau La France,프랑스 France,론 Rhone,꼬뜨 뒤 론 Cotes du Rhone,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,24000.0,2002.0,750.0
163049,Eisele Vineyard Altagracia Cabernet Sauvignon,에이슬 빈야드 Eisele Vineyard,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Cabernet Franc,Petit Verdot,,,,,,,,,,Red,Table,14.8,17~19,SWEET1,ACIDITY3,BODY5,TANNIN5,380000.0,2014.0,750.0
147593,"Sette Ponti, Oreno",테누타 세테 퐁티 Tenuta Sette Ponti,이탈리아 Italy,토스카나 Toscana,,,,Merlot,Cabernet Sauvignon,Sangiovese,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,210000.0,2017.0,750.0
165349,"Paul Hobbs, Cabernet Sauvignon Beckstoffer To Kalon Vineyard",폴 홉스 Paul Hobbs,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,세인트 헬레나 St. Helena,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,10~12,SWEET1,ACIDITY4,BODY5,TANNIN5,1400000.0,2015.0,750.0
141480,"Louis Latour, Pouilly Fuisse",루이 라뚜르 Louis Latour,프랑스 France,부르고뉴 Bourgogne,마꼬네 Maconnais,뿌이-퓌세 Pouilly-Fuisse,,Chardonnay,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,90000.0,2012.0,750.0
150470,Les Sources du Chateau de La Riviere,샤또 드 라 리비에르 Chateau de La Riviere,프랑스 France,보르도 Bordeaux,프롱삭 Fronsac,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,80000.0,2009.0,750.0
154949,R de Rieussec,"샤또 리유섹 Chateau Rieussec, 1st Cru Classe - Sauternes ",프랑스 France,보르도 Bordeaux,소테른 Sauternes,,,Semillon,Sauvignon blanc,,,,,,,,,,,White,Dessert,12~13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,90000.0,2017.0,750.0
145791,"Rubicon Estate, Rubicon",잉글눅 루비콘 Inglenook Rubicon,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Cabernet Sauvignon,Merlot,Cabernet Franc,Petit Verdot,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN4,590000.0,2008.0,750.0
167445,Champagne Louis Dumont,G.H. 마르텔 G.H. Martel,프랑스 France,샹파뉴 Champagne,,,,Pinot Noir,Pinot Meunier,Chardonnay,,,,,,,,,,Sparkling,"Appetizer, Table",12~13,6~8,SWEET1,ACIDITY4,BODY1,TANNIN1,60000.0,,750.0
166100,"Mazzei, Terra Mazzei",마쩨이 Mazzei,이탈리아 Italy,Nero d'Avola,,,,Sangiovese,Merlot,Alicante Bouschet,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,35000.0,2016.0,750.0
167488,1865 Master Blend,산 페드로 San Pedro,칠레 Chile,센트럴 밸리 Central Valley,,,,Syrah & Shiraz,Malbec,Cabernet Sauvignon,Petit Verdot,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,100000.0,2017.0,750.0
164592,"Castel MiMi, Classic Feteasca Alba",카스텔 미미 Castel MiMi,몰도바 Moldova,Feteasca Alba,,,,,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,42000.0,2017.0,750.0
149483,Bellum El Principio,바라온다 Barahonda,스페인 Spain,예클라 Yecla,,,,Monastrell,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,61000.0,2006.0,750.0
149505,"Esterhazy, Blaufrankisch Follig",에스터하지 Esterhazy,오스트리아 Austria,부르겐란트 Burgenland,,,,Blaufrankisch,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,91000.0,2006.0,750.0
163685,"Boutinot, 'Les Six' Cairanne",부티노 Boutinot,프랑스 France,론 Rhone,꼬뜨 뒤 론 Cotes du Rhone,께란 Cairanne,,Grenache,mourvedre,Syrah & Shiraz,Carignan,Cinsault,Counoise,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,88000.0,2015.0,750.0
156341,Morande Alameda Chardonnay,비냐 모란데 Vina Morande,칠레 Chile,센트럴 밸리 Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET2,ACIDITY3,BODY2,TANNIN1,25000.0,2018.0,750.0
149249,"Serge Matieu, Brut Millesime",쎄르쥬 마티유 Serge Matieu,프랑스 France,샹파뉴 Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,Table,12,7~9,SWEET1,ACIDITY4,BODY2,TANNIN1,204000.0,2002.0,750.0
143800,"Joseph Voillot, Volnay Champans 1er Cru",도멘 죠셉 부아요 Domaine Joseph Voillot,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,볼네 Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,420000.0,1996.0,750.0
164712,"Delicato, First Press Chardonnay",델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,120000.0,2015.0,750.0
166953,"Poljsak, Sauvignon Blanc",폴리샥 Poljsak,슬로베니아 Slovenia,비파바 Vipava,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,66000.0,2016.0,750.0
163331,"Olivier Tricon, Chablis",올리비에 트리꽁 Olivier Tricon,프랑스 France,부르고뉴 Bourgogne,샤블리 Chablis,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,97000.0,2016.0,750.0
